group_key,domain,category,market_type,leaf_id,price_bin,horizon_bin,price_min,price_max,h_min,h_max,rule_bounds,direction,n_train,n_valid,n_test,n_full,q_smooth,q_raw_est,prior_mean,p_mean,edge_net,edge_sample,edge_std,roi,q_train,q_train_raw,p_train,edge_train,q_valid,p_valid,edge_valid,edge_raw_valid,edge_std_valid,edge_lower_bound_valid,p_value_valid,p_value_valid_adj,q_test,edge_test,rule_score,estimation_source,selection_status,q_trade,p_trade,edge_net_trade,edge_sample_trade,edge_std_trade,roi_trade,q_trade_valid,p_trade_valid,edge_net_trade_valid,edge_sample_trade_valid,edge_std_trade_valid,roi_trade_valid
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,204264651827769,0.70-0.80,2-4h,0.7,0.8,2,4,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 2, ""horizon_max"": 4}",1,406,16,1,423,1.0,1.0,,0.7504568965517241,0.2495431034482759,0.24954310344827585,0.5766441297148687,0.3325215673210573,1.0,1.0,0.7504568965517241,0.2495431034482759,1.0,0.75134375,0.24865625000000002,0.24865624999999997,0.5752812134553503,0.055042831727280195,,,1.0,0.25,0.16649238096127497,train,selected,1.0,0.7504568965517241,0.2495431034482759,0.24954310344827585,0.5766441297148687,0.3325215673210573,1.0,0.75134375,0.24865625000000002,0.24865624999999997,0.5752812134553503,0.3309487168822526
binance.com|CRYPTO|no_yes,binance.com,CRYPTO,no_yes,94359431059705,0.20-0.30,12-24h,0.2,0.3,12,24,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 12, ""horizon_max"": 24}",1,165,26,10,201,0.32727272727272727,0.32727272727272727,,0.2508909090909091,0.07638181818181816,0.07638181818181818,0.17737217282326487,0.30444235089499233,0.32727272727272727,0.32727272727272727,0.2508909090909091,0.07638181818181816,0.46153846153846156,0.2523076923076923,0.20923076923076928,0.20923076923076925,0.4885796510080803,0.03524813464465676,,,0.1,-0.12999999999999998,0.16551228253969807,train,selected,0.32727272727272727,0.2508909090909091,0.07638181818181816,0.07638181818181818,0.17737217282326487,0.30444235089499233,0.46153846153846156,0.2523076923076923,0.20923076923076928,0.20923076923076925,0.4885796510080803,0.829268292682927
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,11919968978106,0.50-0.60,6-12h,0.5,0.6,6,12,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 6, ""horizon_max"": 12}",1,183,820,0,1003,0.5519125683060109,0.5519125683060109,,0.5163306010928962,0.035581967213114685,0.03558196721311474,0.07142373896122117,0.06891314816088727,0.5519125683060109,0.5519125683060109,0.5163306010928962,0.035581967213114685,0.6012195121951219,0.5118719512195122,0.0893475609756097,0.08934756097560975,0.1787518422590491,0.055435979776273236,,,,,0.16464211173682697,train,selected,0.5519125683060109,0.5163306010928962,0.035581967213114685,0.03558196721311474,0.07142373896122117,0.06891314816088727,0.6012195121951219,0.5118719512195122,0.0893475609756097,0.08934756097560975,0.1787518422590491,0.1745506093130189
ufc.com|SPORTS|over_under,ufc.com,SPORTS,over_under,118919308952393,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",1,40,18,10,68,0.6,0.6,,0.5381125,0.061887499999999984,0.0618875,0.1252878567857608,0.11500847871030685,0.6,0.6,0.5381125,0.061887499999999984,0.8333333333333334,0.5511111111111111,0.28222222222222226,0.2822222222222222,0.5681680187073774,0.056663892505296465,,,0.6,0.04069999999999996,0.16417219470974523,train,selected,0.6,0.5381125,0.061887499999999984,0.0618875,0.1252878567857608,0.11500847871030685,0.8333333333333334,0.5511111111111111,0.28222222222222226,0.2822222222222222,0.5681680187073774,0.5120967741935484
ufc.com|SPORTS|no_yes,ufc.com,SPORTS,no_yes,3566783660988,0.60-0.70,12-24h,0.6,0.7,12,24,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 12, ""horizon_max"": 24}",-1,19,12,5,36,0.5263157894736842,0.5263157894736842,,0.6555263157894737,-0.12921052631578955,-0.12921052631578947,-0.2650744953370908,0.3750954927425516,0.5263157894736842,0.5263157894736842,0.6555263157894737,-0.12921052631578955,0.3333333333333333,0.65375,-0.32041666666666674,-0.3204166666666667,-0.6700617980284559,0.04436758739761404,,,0.6,-0.04700000000000004,0.1641462907986873,train,selected,0.4736842105263158,0.34447368421052627,0.12921052631578955,0.12921052631578947,0.2650744953370908,0.3750954927425516,0.6666666666666667,0.34624999999999995,0.32041666666666674,0.3204166666666667,0.6700617980284559,0.9253910950661856
cbf.com.br|SPORTS|no_yes,cbf.com.br,SPORTS,no_yes,150391495513666,0.40-0.50,>24h,0.4,0.5,24,1000,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 24, ""horizon_max"": 1000}",1,31,14,3,48,0.8064516129032258,0.8064516129032258,,0.4874193548387097,0.31903225806451607,0.3190322580645161,0.6391517070647135,0.6545334215751158,0.8064516129032258,0.8064516129032258,0.4874193548387097,0.31903225806451607,0.7857142857142857,0.4739285714285714,0.3117857142857143,0.3117857142857143,0.6265305726104232,0.05017419083934577,,,0.0,-0.46166666666666667,0.15346554774865934,train,selected,0.8064516129032258,0.4874193548387097,0.31903225806451607,0.3190322580645161,0.6391517070647135,0.6545334215751158,0.7857142857142857,0.4739285714285714,0.3117857142857143,0.3117857142857143,0.6265305726104232,0.6578749058025621
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,230316924686331,0.40-0.50,12-24h,0.4,0.5,12,24,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 12, ""horizon_max"": 24}",-1,89,529,0,618,0.4606741573033708,0.4606741573033708,,0.4760112359550562,-0.015337078651685376,-0.01533707865168539,-0.03231885350027237,0.029269861691862326,0.4606741573033708,0.4606741573033708,0.4760112359550562,-0.015337078651685376,0.4064272211720227,0.4973289224952741,-0.09090170132325143,-0.09090170132325141,-0.18189209644879623,0.04851688102964885,,,,,0.14407105155753452,train,selected,0.5393258426966292,0.5239887640449439,0.015337078651685376,0.01533707865168539,0.03231885350027237,0.029269861691862326,0.5935727788279773,0.5026710775047258,0.09090170132325143,0.09090170132325141,0.18189209644879623,0.1808373415365176
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,83489208843170,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",-1,629,976,245,1850,0.43402225755166934,0.43402225755166934,,0.5120039745627981,-0.07798171701112877,-0.07798171701112878,-0.15575909258816936,0.15979990193826674,0.43402225755166934,0.43402225755166934,0.5120039745627981,-0.07798171701112877,0.4395491803278688,0.5165107581967213,-0.0769615778688525,-0.07696157786885247,-0.15450234325468687,0.045645842978517814,,,0.46530612244897956,-0.05243673469387761,0.13758346761703746,train,selected,0.5659777424483307,0.4879960254372019,0.07798171701112877,0.07798171701112878,0.15575909258816936,0.15979990193826674,0.5604508196721312,0.4834892418032787,0.0769615778688525,0.07696157786885247,0.15450234325468687,0.1591795043501019
yahoo.com|FINANCE|no_yes,yahoo.com,FINANCE,no_yes,277530218810227,0.20-0.30,>24h,0.2,0.3,24,1000,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,42,60,22,124,0.19047619047619047,0.19047619047619047,,0.2550952380952381,-0.06461904761904763,-0.06461904761904762,-0.14965187311920125,0.08674806622770567,0.19047619047619047,0.19047619047619047,0.2550952380952381,-0.06461904761904763,0.1,0.24707500000000002,-0.147075,-0.147075,-0.3455243212340614,0.04557805507488957,,,0.09090909090909091,-0.16034090909090906,0.134855864775923,train,selected,0.8095238095238095,0.744904761904762,0.06461904761904763,0.06461904761904762,0.14965187311920125,0.08674806622770567,0.9,0.752925,0.147075,0.147075,0.3455243212340614,0.19533818109373446
yahoo.com|FINANCE|no_yes,yahoo.com,FINANCE,no_yes,263627188671570,0.50-0.60,12-24h,0.5,0.6,12,24,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 12, ""horizon_max"": 24}",1,137,52,12,201,0.7883211678832117,0.7883211678832117,,0.525912408759124,0.2624087591240877,0.2624087591240876,0.525500608469956,0.4989590562109647,0.7883211678832117,0.7883211678832117,0.525912408759124,0.2624087591240877,0.7307692307692307,0.5504903846153846,0.18027884615384615,0.18027884615384615,0.3619064957781145,0.04698482786000546,,,0.5,-0.06145833333333328,0.13452765990773086,train,selected,0.7883211678832117,0.525912408759124,0.2624087591240877,0.2624087591240876,0.525500608469956,0.4989590562109647,0.7307692307692307,0.5504903846153846,0.18027884615384615,0.18027884615384615,0.3619064957781145,0.3274877294719743
yahoo.com|FINANCE|no_yes,yahoo.com,FINANCE,no_yes,139244978364915,0.40-0.50,12-24h,0.4,0.5,12,24,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 12, ""horizon_max"": 24}",-1,195,56,20,271,0.441025641025641,0.441025641025641,,0.48381282051282054,-0.04278717948717953,-0.04278717948717948,-0.0854836998152889,0.08289082175517724,0.441025641025641,0.441025641025641,0.48381282051282054,-0.04278717948717953,0.2857142857142857,0.4607053571428571,-0.1749910714285714,-0.17499107142857143,-0.3515630637427186,0.04595036627926957,,,0.3,-0.146775,0.13230219849830707,train,selected,0.558974358974359,0.5161871794871795,0.04278717948717953,0.04278717948717948,0.0854836998152889,0.08289082175517724,0.7142857142857143,0.5392946428571429,0.1749910714285714,0.17499107142857143,0.3515630637427186,0.3244813827585636
sofascore.com|SPORTS|over_under,sofascore.com,SPORTS,over_under,204080131830162,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",-1,380,8,0,388,0.4236842105263158,0.4236842105263158,,0.5128407894736843,-0.0891565789473685,-0.08915657894736842,-0.17833824019375816,0.18301322652002347,0.4236842105263158,0.4236842105263158,0.5128407894736843,-0.0891565789473685,0.125,0.51375,-0.38875000000000004,-0.38875000000000004,-0.7774033310692248,0.04285519423013856,,,,,0.12843456036578763,train,selected,0.5763157894736842,0.4871592105263157,0.0891565789473685,0.08915657894736842,0.17833824019375816,0.18301322652002347,0.875,0.48624999999999996,0.38875000000000004,0.38875000000000004,0.7774033310692248,0.7994858611825194
bundesliga.com|SPORTS|no_yes,bundesliga.com,SPORTS,no_yes,212662842498371,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,25,25,2,52,0.4,0.4,,0.47502,-0.07501999999999998,-0.07502,-0.15096124392376084,0.14290068193074024,0.4,0.4,0.47502,-0.07501999999999998,0.24,0.47758,-0.23758,-0.23757999999999999,-0.47562772247497975,0.04327940044761436,,,0.5,0.04249999999999998,0.12570895799725268,train,selected,0.6,0.52498,0.07501999999999998,0.07502,0.15096124392376084,0.14290068193074024,0.76,0.52242,0.23758,0.23757999999999999,0.47562772247497975,0.4547681941732705
hltv.org|SPORTS|over_under,hltv.org,SPORTS,over_under,272308389949790,0.40-0.50,12-24h,0.4,0.5,12,24,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 12, ""horizon_max"": 24}",-1,208,441,143,792,0.3701923076923077,0.3701923076923077,,0.48624278846153846,-0.11605048076923075,-0.11605048076923077,-0.232000802066392,0.22588584289009606,0.3701923076923077,0.3701923076923077,0.48624278846153846,-0.11605048076923075,0.3877551020408163,0.47522108843537414,-0.08746598639455783,-0.08746598639455781,-0.1753370738357777,0.04120749740013563,,,0.46853146853146854,-0.004227272727272746,0.11919230012270174,train,selected,0.6298076923076923,0.5137572115384615,0.11605048076923075,0.11605048076923077,0.232000802066392,0.22588584289009606,0.6122448979591837,0.5247789115646259,0.08746598639455783,0.08746598639455781,0.1753370738357777,0.16667206792624037
chain.link|CRYPTO|down_up,chain.link,CRYPTO,down_up,64665612512814,0.60-0.70,1-2h,0.6,0.7,1,2,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 1, ""horizon_max"": 2}",1,198,46,13,257,0.6717171717171717,0.6717171717171717,,0.6549469696969696,0.016770202020202074,0.01677020202020201,0.037329967834219754,0.02560543493767325,0.6717171717171717,0.6717171717171717,0.6549469696969696,0.016770202020202074,0.8260869565217391,0.6508695652173914,0.17521739130434777,0.1752173913043478,0.36641850554158634,0.04189411134338339,,,0.6153846153846154,-0.02769230769230757,0.11612420092948667,train,selected,0.6717171717171717,0.6549469696969696,0.016770202020202074,0.01677020202020201,0.037329967834219754,0.02560543493767325,0.8260869565217391,0.6508695652173914,0.17521739130434777,0.1752173913043478,0.36641850554158634,0.2692050768203072
liquipedia.net|SPORTS|over_under,liquipedia.net,SPORTS,over_under,58636762263159,0.70-0.80,2-4h,0.7,0.8,2,4,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 2, ""horizon_max"": 4}",1,71,15,0,86,1.0,1.0,,0.7505422535211268,0.2494577464788732,0.24945774647887325,0.5765107860381047,0.3323700235510476,1.0,1.0,0.7505422535211268,0.2494577464788732,1.0,0.7573333333333333,0.2426666666666667,0.24266666666666664,0.5660484644257924,0.038777400362318803,,,,,0.1133951387517997,train,selected,1.0,0.7505422535211268,0.2494577464788732,0.24945774647887325,0.5765107860381047,0.3323700235510476,1.0,0.7573333333333333,0.2426666666666667,0.24266666666666664,0.5660484644257924,0.32042253521126757
UNKNOWN|FINANCE|no_yes,UNKNOWN,FINANCE,no_yes,125047549680918,0.40-0.50,1-2h,0.4,0.5,1,2,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 1, ""horizon_max"": 2}",-1,18,9,0,27,0.0,0.0,,0.4718333333333333,-0.4718333333333333,-0.4718333333333333,-0.9458147104779258,0.8933417481855475,0.0,0.0,0.4718333333333333,-0.4718333333333333,0.1111111111111111,0.47372222222222216,-0.36261111111111105,-0.3626111111111111,-0.7270606317938946,0.03871600745416204,,,,,0.11153927102699898,train,selected,1.0,0.5281666666666667,0.4718333333333333,0.4718333333333333,0.9458147104779258,0.8933417481855475,0.8888888888888888,0.5262777777777778,0.36261111111111105,0.3626111111111111,0.7270606317938946,0.6890108730074949
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,14808798372466,0.30-0.40,>24h,0.3,0.4,24,1000,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 24, ""horizon_max"": 1000}",1,22,76,16,114,0.6818181818181818,0.6818181818181818,,0.36613636363636365,0.3156818181818181,0.3156818181818182,0.6586001289146662,0.8621973929236498,0.6818181818181818,0.6818181818181818,0.36613636363636365,0.3156818181818181,0.5131578947368421,0.370921052631579,0.14223684210526316,0.14223684210526316,0.2968560606052428,0.03196393772337197,,,0.4375,0.07124999999999998,0.11151923925863264,train,selected,0.6818181818181818,0.36613636363636365,0.3156818181818181,0.3156818181818182,0.6586001289146662,0.8621973929236498,0.5131578947368421,0.370921052631579,0.14223684210526316,0.14223684210526316,0.2968560606052428,0.38346931536005674
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,88066728059398,0.40-0.50,6-12h,0.4,0.5,6,12,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 6, ""horizon_max"": 12}",-1,225,523,276,1024,0.44,0.44,,0.4733177777777778,-0.03331777777777778,-0.03331777777777778,-0.06705783966093168,0.0632597349445375,0.44,0.44,0.4733177777777778,-0.03331777777777778,0.3824091778202677,0.46335277246653916,-0.08094359464627149,-0.0809435946462715,-0.1623044759730757,0.03857896460450566,,,0.3804347826086957,-0.08846014492753618,0.11030185413822347,train,selected,0.56,0.5266822222222223,0.03331777777777778,0.03331777777777778,0.06705783966093168,0.0632597349445375,0.6175908221797324,0.5366472275334608,0.08094359464627149,0.0809435946462715,0.1623044759730757,0.15083203731118602
rollcall.com|POLITICS|no_yes,rollcall.com,POLITICS,no_yes,195737570686477,0.40-0.50,12-24h,0.4,0.5,12,24,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 12, ""horizon_max"": 24}",-1,57,29,3,89,0.43859649122807015,0.43859649122807015,,0.45263157894736844,-0.01403508771929829,-0.014035087719298246,-0.02887477409598724,0.025641025641025644,0.43859649122807015,0.43859649122807015,0.45263157894736844,-0.01403508771929829,0.2413793103448276,0.45948275862068966,-0.21810344827586206,-0.21810344827586203,-0.4381123625521717,0.03840323643740273,,,0.0,-0.4683333333333333,0.10949044321845532,train,selected,0.5614035087719298,0.5473684210526315,0.01403508771929829,0.014035087719298246,0.02887477409598724,0.025641025641025644,0.7586206896551724,0.5405172413793103,0.21810344827586206,0.21810344827586203,0.4381123625521717,0.4035087719298245
wtatennis.com|SPORTS|other,wtatennis.com,SPORTS,other,11221263604367,0.70-0.80,6-12h,0.7,0.8,6,12,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 6, ""horizon_max"": 12}",-1,86,91,23,200,0.6976744186046512,0.6976744186046512,,0.746279069767442,-0.04860465116279078,-0.048604651162790696,-0.11747069716099982,0.1915673693858846,0.6976744186046512,0.6976744186046512,0.746279069767442,-0.04860465116279078,0.6263736263736264,0.7425274725274724,-0.11615384615384605,-0.11615384615384616,-0.25533287950208333,0.023775604469357337,,,0.8260869565217391,0.08543478260869564,0.10892088909545371,train,selected,0.3023255813953488,0.25372093023255804,0.04860465116279078,0.048604651162790696,0.11747069716099982,0.1915673693858846,0.37362637362637363,0.2574725274725276,0.11615384615384605,0.11615384615384616,0.25533287950208333,0.45113102859581716
ncaa.com|SPORTS|other,ncaa.com,SPORTS,other,168243943486796,0.30-0.40,2-4h,0.3,0.4,2,4,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 2, ""horizon_max"": 4}",-1,28,8,0,36,0.0,0.0,,0.36532142857142863,-0.36532142857142863,-0.36532142857142863,-0.7593961879561297,0.5756006977660234,0.0,0.0,0.36532142857142863,-0.36532142857142863,0.0,0.36112500000000003,-0.36112500000000003,-0.36112500000000003,-0.7524938712663138,0.036709380489123145,,,,,0.10088121019243212,train,selected,1.0,0.6346785714285714,0.36532142857142863,0.36532142857142863,0.7593961879561297,0.5756006977660234,1.0,0.638875,0.36112500000000003,0.36112500000000003,0.7524938712663138,0.5652514185090981
UNKNOWN|FINANCE|no_yes,UNKNOWN,FINANCE,no_yes,111269179402242,0.20-0.30,>24h,0.2,0.3,24,1000,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,36,21,0,57,0.25,0.25,,0.2520833333333333,-0.002083333333333326,-0.002083333333333326,-0.008226768956173485,0.002785515320334252,0.25,0.25,0.2520833333333333,-0.002083333333333326,0.047619047619047616,0.2592857142857143,-0.21166666666666667,-0.21166666666666667,-0.48017702322541067,0.03258754842335965,,,,,0.09240106260437801,train,selected,0.75,0.7479166666666667,0.002083333333333326,0.002083333333333326,0.008226768956173485,0.002785515320334252,0.9523809523809523,0.7407142857142857,0.21166666666666667,0.21166666666666667,0.48017702322541067,0.28576020572163296
hltv.org|SPORTS|other,hltv.org,SPORTS,other,4873747661808,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",1,169,1138,524,1831,0.621301775147929,0.621301775147929,,0.5434792899408284,0.07782248520710056,0.07782248520710058,0.1558290875544745,0.14319310164619806,0.621301775147929,0.621301775147929,0.5434792899408284,0.07782248520710056,0.5817223198594025,0.5214178383128295,0.060304481546572974,0.060304481546572926,0.12062412611790113,0.0314165354218916,,,0.5877862595419847,0.06547041984732815,0.09010278173940275,train,selected,0.621301775147929,0.5434792899408284,0.07782248520710056,0.07782248520710058,0.1558290875544745,0.14319310164619806,0.5817223198594025,0.5214178383128295,0.060304481546572974,0.060304481546572926,0.12062412611790113,0.11565481100858059
atptour.com|SPORTS|other,atptour.com,SPORTS,other,34416893266745,0.40-0.50,>24h,0.4,0.5,24,1000,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,202,266,168,636,0.46534653465346537,0.46534653465346537,,0.46871287128712874,-0.0033663366336633693,-0.003366336633663366,-0.007015731453907819,0.006336190831159149,0.46534653465346537,0.46534653465346537,0.46871287128712874,-0.0033663366336633693,0.3609022556390977,0.45218045112781957,-0.09127819548872185,-0.0912781954887218,-0.18356313180739048,0.03196036766656385,,,0.4523809523809524,-0.007946428571428521,0.08999861756175222,train,selected,0.5346534653465347,0.5312871287128713,0.0033663366336633693,0.003366336633663366,0.007015731453907819,0.006336190831159149,0.6390977443609023,0.5478195488721804,0.09127819548872185,0.0912781954887218,0.18356313180739048,0.16662091682679112
wtatennis.com|SPORTS|other,wtatennis.com,SPORTS,other,19453049565190,0.20-0.30,6-12h,0.2,0.3,6,12,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 6, ""horizon_max"": 12}",-1,89,123,40,252,0.25842696629213485,0.25842696629213485,,0.26059550561797756,-0.002168539325842711,-0.0021685393258426915,-0.004618063826531533,0.002932818697099086,0.25842696629213485,0.25842696629213485,0.26059550561797756,-0.002168539325842711,0.15447154471544716,0.2602845528455285,-0.10581300813008132,-0.10581300813008129,-0.2423911819262216,0.031588828222265164,,,0.275,0.015225000000000044,0.08929760382126489,train,selected,0.7415730337078652,0.7394044943820224,0.002168539325842711,0.0021685393258426915,0.004618063826531533,0.002932818697099086,0.8455284552845528,0.7397154471544716,0.10581300813008132,0.10581300813008129,0.2423911819262216,0.14304555695993842
hltv.org|SPORTS|over_under,hltv.org,SPORTS,over_under,34067082489611,0.50-0.60,>24h,0.5,0.6,24,1000,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,34,141,24,199,0.38235294117647056,0.38235294117647056,,0.5084117647058823,-0.12605882352941178,-0.12605882352941178,-0.25232186466053563,0.25643173387579277,0.38235294117647056,0.38235294117647056,0.5084117647058823,-0.12605882352941178,0.3971631205673759,0.5093971631205674,-0.11223404255319147,-0.1122340425531915,-0.22461453763544428,0.02977170351445302,,,0.5,-0.011041666666666727,0.08762388728690444,train,selected,0.6176470588235294,0.49158823529411766,0.12605882352941178,0.12605882352941178,0.25232186466053563,0.25643173387579277,0.6028368794326241,0.4906028368794326,0.11223404255319147,0.1122340425531915,0.22461453763544428,0.22876761835923384
binance.com|CRYPTO|no_yes,binance.com,CRYPTO,no_yes,72283402652710,0.70-0.80,6-12h,0.7,0.8,6,12,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 6, ""horizon_max"": 12}",1,326,30,10,366,0.8159509202453987,0.8159509202453987,,0.7515644171779141,0.06438650306748461,0.06438650306748465,0.15205228299851545,0.08566997265417738,0.8159509202453987,0.8159509202453987,0.7515644171779141,0.06438650306748461,0.9333333333333333,0.7565333333333334,0.17679999999999996,0.1768,0.40797743446770074,0.030228489455945695,,,1.0,0.25270000000000004,0.08652784683733829,train,selected,0.8159509202453987,0.7515644171779141,0.06438650306748461,0.06438650306748465,0.15205228299851545,0.08566997265417738,0.9333333333333333,0.7565333333333334,0.17679999999999996,0.1768,0.40797743446770074,0.23369756785336623
UNKNOWN|FINANCE|no_yes,UNKNOWN,FINANCE,no_yes,275032821415252,0.40-0.50,>24h,0.4,0.5,24,1000,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,53,25,0,78,0.3018867924528302,0.3018867924528302,,0.46399056603773586,-0.16210377358490569,-0.16210377358490566,-0.3245022514247159,0.3024270904834821,0.3018867924528302,0.3018867924528302,0.46399056603773586,-0.16210377358490569,0.24,0.46393999999999996,-0.22393999999999997,-0.22393999999999997,-0.4495174832812267,0.029639400447614317,,,,,0.08389977533995088,train,selected,0.6981132075471699,0.5360094339622641,0.16210377358490569,0.16210377358490566,0.3245022514247159,0.3024270904834821,0.76,0.53606,0.22393999999999997,0.22393999999999997,0.4495174832812267,0.4177517442077379
liquipedia.net|SPORTS|over_under,liquipedia.net,SPORTS,over_under,271185064373721,0.70-0.80,1-2h,0.7,0.8,1,2,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 1, ""horizon_max"": 2}",1,51,14,0,65,1.0,1.0,,0.7525490196078432,0.24745098039215685,0.24745098039215685,0.5734244575843668,0.32881709223553934,1.0,1.0,0.7525490196078432,0.24745098039215685,1.0,0.7554285714285714,0.24457142857142855,0.24457142857142858,0.5689854893692589,0.029254416644247105,,,,,0.08345624950689212,train,selected,1.0,0.7525490196078432,0.24745098039215685,0.24745098039215685,0.5734244575843668,0.32881709223553934,1.0,0.7554285714285714,0.24457142857142855,0.24457142857142858,0.5689854893692589,0.3237518910741301
ncaa.com|SPORTS|other,ncaa.com,SPORTS,other,126201102381059,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,5730,1444,169,7343,0.43926701570680626,0.43926701570680626,,0.4899875218150087,-0.050720506108202446,-0.05072050610820244,-0.10155985004529275,0.09944953952637438,0.43926701570680626,0.43926701570680626,0.4899875218150087,-0.050720506108202446,0.42590027700831024,0.4801045706371191,-0.05420429362880885,-0.05420429362880887,-0.10862813522755092,0.028536089263438702,,,0.42011834319526625,-0.05147633136094676,0.08168017222190634,train,selected,0.5607329842931937,0.5100124781849913,0.050720506108202446,0.05072050610820244,0.10155985004529275,0.09944953952637438,0.5740997229916898,0.5198954293628809,0.05420429362880885,0.05420429362880887,0.10862813522755092,0.1042599926205062
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,214330667449396,0.50-0.60,12-24h,0.5,0.6,12,24,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 12, ""horizon_max"": 24}",1,166,733,0,899,0.536144578313253,0.536144578313253,,0.515183734939759,0.02096084337349402,0.020960843373493965,0.042142660671197166,0.04068615127367121,0.536144578313253,0.536144578313253,0.515183734939759,0.02096084337349402,0.5757162346521146,0.5117114597544338,0.06400477489768086,0.06400477489768075,0.1280521238878478,0.027921543254960768,,,,,0.08041965106323967,train,selected,0.536144578313253,0.515183734939759,0.02096084337349402,0.020960843373493965,0.042142660671197166,0.04068615127367121,0.5757162346521146,0.5117114597544338,0.06400477489768086,0.06400477489768075,0.1280521238878478,0.12507981534827484
laliga.com|SPORTS|other,laliga.com,SPORTS,other,202966235788219,0.30-0.40,6-12h,0.3,0.4,6,12,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 6, ""horizon_max"": 12}",1,25,9,5,39,0.64,0.64,,0.35159999999999997,0.28840000000000005,0.2884,0.6088375034823734,0.820250284414107,0.64,0.64,0.35159999999999997,0.28840000000000005,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.711331933147075,0.02086401416575645,,,0.4,0.069,0.07788775953535122,train,selected,0.64,0.35159999999999997,0.28840000000000005,0.2884,0.6088375034823734,0.820250284414107,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.711331933147075,1.0
